49,47,7,1
45,1,8,1
48,47,9,2
44,62,9,1
1139,965,10001,1
1140,762,10001,1
1141,774,10002,1
1142,781,10003,1
1143,779,10004,1
1144,780,10005,1
1145,797,10006,1
1146,795,10007,1
1147,824,10008,1
1148,808,10009,1
1149,833,10010,1
1150,837,10011,1
1151,848,10012,1
1152,847,10013,1
1153,851,10014,1
1154,850,10015,1
1155,862,10016,1
1156,860,10017,1
1157,858,10018,1
1158,866,10019,1
1159,864,10020,1
1160,863,10021,1
1161,865,10022,1
1162,865,10023,2
